Report,Report Currency,Manager,Fund,Vertical,Main operating country by revenues (Country),Main operating country by revenues (Continent),Sector,Technology,Customer Relationship Model,Business/Revenue Model,Company,Investment Type,Investment Instrument,Investment Status,Round,Investment date,Last Fair Value date,Number of Shares,Price Per Share,Last Price Per Share,Reported Investment,Calculate Investment,Investment diff, Investment Date EURUSD ,Reported Investment EUR,Calculate Investment EUR,Invest diff EUR,Reported NAV,Calculate NAV,NAV diff, Last Fair Value Date EURUSD ,Reported NAV EUR,Calculate NAV EUR,NAV Diff EUR, PnL 
4Q23,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,RE & Construction,Building Materials,,,Veev,First Investment,Equity,Active,Series D,3/24/2022,3/24/2022,,,,583201,583201,0,1.1,529749.3,529749.3,0,0,0,0,1.1,0,0,0,0
1Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,RE & Construction,Building Materials,,,Veev,First Investment,Equity,Active,Series D,3/24/2022,3/24/2022,,,,592019,592019,0,1.1,537759.11,537759.11,0,0,0,0,1.1,0,0,0,0
2Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,RE & Construction,Building Materials,,,Veev,First Investment,Equity,Active,Other,3/24/2022,3/24/2022,,,,592674,592674,0,1.1,538354.07,538354.07,0,0,0,0,1.1,0,0,0,0
3Q24,USD,Fourth Wall,Fourth Wall Climate Fund I Late-Stage,Decarbonization,USA,North America,RE & Construction,Building Materials,,,Veev,First Investment,Equity,Active,Other,3/24/2022,3/24/2022,,,,563813,563813,0,1.1,512138.25,512138.25,0,0,0,0,1.1,0,0,0,0
4Q23,USD,Towercarbon,Towercarbon 419,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Other GHG Emissions,,,"Verdox, Inc.",Follow On,Equity,Active,Series A,12/17/2021,12/17/2021,,,,99018,99018,0,1.12,88123.31,88123.31,0,75913,75913,0,1.12,67560.5,67560.5,0,-20562.82
1Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Other GHG Emissions,,,"Verdox, Inc.",Follow On,Equity,Active,Series A,12/17/2021,12/17/2021,,,,102847,102847,0,1.12,91531.02,91531.02,0,78848,78848,0,1.12,70172.57,70172.57,0,-21358.45
2Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Other GHG Emissions,,,"Verdox, Inc.",Follow On,Equity,Active,Series A,12/17/2021,12/17/2021,,,,97382,97382,0,1.12,86667.32,86667.32,0,74658,74658,0,1.12,66443.58,66443.58,0,-20223.74
3Q24,USD,Towercarbon,Towercarbon 419,Decarbonization,USA,North America,Carbon Capture & Carbon Markets,Other GHG Emissions,,,"Verdox, Inc.",Follow On,Equity,Active,Series A,12/17/2021,12/17/2021,,,,94101,94101,0,1.12,83747.32,83747.32,0,103604,103604,0,1.12,92204.73,92204.73,0,8457.41
3Q24,USD,Hawaii Ventures,Hawaii Ventures IV,Growth,USA,North America,Foodtech,Big Data,B2C,Marketplace,Verve Market,First Investment,Other,Active,Pre-seed,8/21/2024,11/15/2024,,,,27920.55,27920.55,0,1.12,25030.08,25030.08,0,27921,27921,0,1.05,26480.46,26480.46,0,1450.39
4Q23,USD,Zasca C Fund,Zasca C Fund I,Growth,Brazil,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",AI & ML,B2C,Other,Vest,First Investment,Other,Active,Series A,4/3/2023,5/5/2023,137306,0.8,0.8,62500,109844.8,-47344.8,1.09,57297.4,100701.14,-43403.74,62500,109844.8,-47344.8,1.1,56730.51,99704.82,-42974.31,-996.32
1Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,Brazil,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",AI & ML,B2C,Other,Vest,First Investment,Other,Active,Series A,4/3/2023,5/5/2023,137305.63,0.8,0.8,62500,109844.5,-47344.5,1.09,57297.4,100700.86,-43403.47,62500,109844.5,-47344.5,1.1,56730.51,99704.55,-42974.04,-996.31
2Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,Brazil,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",AI & ML,B2C,Other,Vest,First Investment,Other,Active,Series A,4/3/2023,4/3/2023,137305.63,0.8,0.8,62500,109844.5,-47344.5,1.09,57297.4,100700.86,-43403.47,62500,109844.5,-47344.5,1.09,57297.4,100700.86,-43403.47,0
3Q24,USD,Zasca C Fund,Zasca C Fund I,Growth,Brazil,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",AI & ML,B2C,Other,Vest,First Investment,Other,Active,Series A,4/3/2023,9/30/2024,137305.63,0.8,0.8,62500,109844.5,-47344.5,1.09,57297.4,100700.87,-43403.47,62500,109844.5,-47344.5,1.11,56123.78,98638.22,-42514.44,-2062.65
1Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Vexi,First Investment,Equity,Active,Series A,2/16/2023,3/24/2023,92251,1.71,1.71,157938.69,157749.21,189.48,1.07,148089.27,147911.61,177.66,157939,157749.21,189.79,1.08,146524.72,146348.65,176.07,-1562.96
1Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Vexi,Follow On,Equity,Active,Series A,11/30/2023,11/30/2023,8580,1.71,1.71,17872,14671.8,3200.2,1.09,16408.83,13470.62,2938.2,17872,14671.8,3200.2,1.09,16408.83,13470.62,2938.2,0
2Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Vexi,First Investment,Equity,Active,Series A,2/16/2023,3/24/2023,92251,1.71,1.71,157220,157749.21,-529.21,1.07,147415.4,147911.61,-496.21,157220,157749.21,-529.21,1.08,145857.69,146348.65,-490.96,-1562.96
2Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Vexi,Follow On,Equity,Active,Series A,11/30/2023,11/30/2023,8580,1.71,1.71,17791,14671.8,3119.2,1.09,16334.46,13470.62,2863.83,17791,14671.8,3119.2,1.09,16334.46,13470.62,2863.83,0
3Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Vexi,First Investment,Equity,Active,Series A,2/16/2023,3/24/2023,91591,1.71,1.71,156572,156620.61,-48.61,1.07,146807.81,146853.39,-45.58,156572,156620.61,-48.61,1.08,145256.52,145301.61,-45.1,-1551.78
3Q24,USD,Dogma Partners,Dogma Partners IV,Growth,Mexico,LATAM,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2C,Other,Vexi,Follow On,Equity,Active,Series A,11/30/2023,11/30/2023,8580,1.71,1.71,17717,14671.8,3045.2,1.09,16266.51,13470.62,2795.89,17717,14671.8,3045.2,1.09,16266.51,13470.62,2795.89,0
4Q23,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Edtech,Other,B2C,Marketplace,Vilma,First Investment,Convertible Note,Active,Pre-seed,3/9/2022,3/9/2022,,,,8841,8841,0,1,8841,8841,0,8841,8841,0,1,8841,8841,0,0
1Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Edtech,Other,B2C,Marketplace,Vilma,First Investment,Convertible Note,Active,Pre-seed,3/9/2022,3/9/2022,,,,8841,8841,0,1,8841,8841,0,8841,8841,0,1,8841,8841,0,0
2Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Edtech,Other,B2C,Marketplace,Vilma,First Investment,Convertible Note,Active,Pre-seed,3/9/2022,3/9/2022,,,,8841,8841,0,1,8841,8841,0,8841,8841,0,1,8841,8841,0,0
3Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Edtech,Other,B2C,Marketplace,Vilma,First Investment,Convertible Note,Active,Pre-seed,3/9/2022,3/9/2022,,,,8841,8841,0,1,8841,8841,0,8841,8841,0,1,8841,8841,0,0
4Q23,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Licenses,Vitaance,First Investment,Convertible Note,Active,Seed,12/17/2021,12/29/2022,2398,16.59,20.74,39786,39782.82,3.18,1,39786,39782.82,3.18,49733,49734.52,-1.52,1,49733,49734.52,-1.52,9951.7
4Q23,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Licenses,Vitaance,Follow On,Convertible Note,Active,Late-seed,12/29/2022,12/29/2022,,,,22103,22103,0,1,22103,22103,0,22103,22103,0,1,22103,22103,0,0
1Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Licenses,Vitaance,First Investment,Convertible Note,Active,Seed,12/17/2021,12/29/2022,2398,16.59,20.74,39786,39782.82,3.18,1,39786,39782.82,3.18,49733,49734.52,-1.52,1,49733,49734.52,-1.52,9951.7
1Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Licenses,Vitaance,Follow On,Convertible Note,Active,Late-seed,12/29/2022,12/29/2022,,,,22103,22103,0,1,22103,22103,0,22103,22103,0,1,22103,22103,0,0
2Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Licenses,Vitaance,First Investment,Convertible Note,Active,Seed,12/17/2021,12/29/2022,2398,16.59,20.74,39786,39782.82,3.18,1,39786,39782.82,3.18,49733,49734.52,-1.52,1,49733,49734.52,-1.52,9951.7
2Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Licenses,Vitaance,Follow On,Convertible Note,Active,Late-seed,12/29/2022,12/29/2022,,,,22103,22103,0,1,22103,22103,0,22103,22103,0,1,22103,22103,0,0
3Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Licenses,Vitaance,First Investment,Convertible Note,Active,Seed,12/17/2021,12/29/2022,2398,16.59,20.74,39786,39782.82,3.18,1,39786,39782.82,3.18,49733,49734.52,-1.52,1,49733,49734.52,-1.52,9951.7
3Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,"Financial Services (Fintech, Insurtech, Crypto)",Other,B2B2C,Licenses,Vitaance,Follow On,Convertible Note,Active,Late-seed,12/29/2022,12/29/2022,,,,22103,22103,0,1,22103,22103,0,22103,22103,0,1,22103,22103,0,0
3Q24,EUR,Claxon,Claxon Innovation Growth IV,Growth,#NA,#NA,"Business Services (IT, Productivity, CRM, HR)",AI & ML,B2B,Licenses,Vivian s.r.l.,First Investment,Equity,Active,Series A,8/1/2024,8/1/2024,6351.47,15.98,15.98,101526,101526.29,-0.29,1,101526,101526.29,-0.29,101526,101526.29,-0.29,1,101526,101526.29,-0.29,0
4Q23,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Proptech,Other,B2C,Marketplace,Vivla,First Investment,Convertible Note,Active,Seed,9/30/2023,9/30/2023,,,,44207,44207,0,1,44207,44207,0,44207,44207,0,1,44207,44207,0,0
1Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Proptech,Other,B2C,Marketplace,Vivla,First Investment,Convertible Note,Active,Seed,9/30/2023,9/30/2023,,,,44207,44207,0,1,44207,44207,0,44207,44207,0,1,44207,44207,0,0
2Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Proptech,Other,B2C,Marketplace,Vivla,First Investment,Convertible Note,Active,Seed,9/30/2023,9/30/2023,,,,44207,44207,0,1,44207,44207,0,44207,44207,0,1,44207,44207,0,0
3Q24,EUR,Leftension Fund,Leftension Fund,Growth,Spain,Rest of Europe,Proptech,Other,B2C,Marketplace,Vivla,First Investment,Convertible Note,Active,Seed,9/30/2023,9/30/2023,,,,44207,44207,0,1,44207,44207,0,44207,44207,0,1,44207,44207,0,0
4Q23,EUR,Lagardwind,Lagardwind,Growth,USA,North America,Gaming,AI & ML,B2B2C,SaaS,Voicemod,First Investment,Convertible Note,Active,Series A,6/29/2022,12/31/2023,20254,26.39,26.39,534438,534503.06,-65.06,1,534438,534503.06,-65.06,534438,534503.06,-65.06,1,534438,534503.06,-65.06,0
1Q24,EUR,Lagardwind,Lagardwind,Growth,USA,North America,Gaming,AI & ML,B2B2C,SaaS,Voicemod,First Investment,Convertible Note,Active,Series A,6/29/2022,3/31/2024,20254,26.39,26.39,534438,534503.06,-65.06,1,534438,534503.06,-65.06,534438,534503.06,-65.06,1,534438,534503.06,-65.06,0
2Q24,EUR,Lagardwind,Lagardwind,Growth,USA,North America,Gaming,AI & ML,B2B2C,SaaS,Voicemod,First Investment,Convertible Note,Active,Series A,6/29/2022,6/30/2024,20254,26.39,26.39,534438,534438.25,-0.25,1,534438,534438.25,-0.25,534438,534503.06,-65.06,1,534438,534503.06,-65.06,64.81
3Q24,EUR,Lagardwind,Lagardwind,Growth,USA,North America,Gaming,AI & ML,B2B2C,SaaS,Voicemod,First Investment,Convertible Note,Active,Series A,6/29/2022,9/30/2024,20254,26.39,26.39,534438,534503.06,-65.06,1,534438,534503.06,-65.06,534438,534503.06,-65.06,1,534438,534503.06,-65.06,0
4Q23,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,First Investment,Other,Exited,Other,6/18/2021,6/30/2022,,,,248250,248250,0,1.19,209343.51,209343.51,0,441178,441178,0,1.05,421091.92,421091.92,0,211748.41
4Q23,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Exited,Other,9/28/2021,6/30/2022,,,,148950,148950,0,1.17,127459.12,127459.12,0,264707,264707,0,1.05,252655.34,252655.34,0,125196.22
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,First Investment,Other,Exited,Other,6/18/2021,6/30/2022,,,,248250,248250,0,1.19,209343.51,209343.51,0,441178,441178,0,1.05,421091.92,421091.92,0,211748.41
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Exited,Other,9/28/2021,6/30/2022,,,,148950,148950,0,1.17,127459.12,127459.12,0,264707,264707,0,1.05,252655.34,252655.34,0,125196.22
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,First Investment,Other,Exited,Other,6/18/2021,6/30/2022,,,,248250,248250,0,1.19,209343.51,209343.51,0,441177.5,441177.5,0,1.05,421091.44,421091.44,0,211747.93
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Exited,Other,9/28/2021,6/30/2022,,,,148950,148950,0,1.17,127459.12,127459.12,0,264706.5,264706.5,0,1.05,252654.86,252654.86,0,125195.74
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,First Investment,Other,Exited,Other,6/18/2021,6/30/2022,,,,248250,248250,0,1.19,209343.51,209343.51,0,441178,441178,0,1.05,421091.92,421091.92,0,211748.41
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Exited,Other,9/28/2021,6/30/2022,,,,148950,148950,0,1.17,127459.12,127459.12,0,264707,264707,0,1.05,252655.34,252655.34,0,125196.22
4Q23,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,6/30/2022,9/30/2023,,,,705884,705884,0,1.05,673746.3,673746.3,0,726359,726359,0,1.06,686215.4,686215.4,0,12469.1
4Q23,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,7/7/2022,9/30/2023,,,,49650,49650,0,1.02,48834.46,48834.46,0,51090,51090,0,1.06,48266.41,48266.41,0,-568.05
4Q23,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,10/11/2023,9/30/2023,,,,49650,49650,0,1.06,46734.25,46734.25,0,49650,49650,0,1.06,46906,46906,0,171.75
1Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,6/30/2022,12/31/2023,,,,705884,705884,0,1.05,673746.3,673746.3,0,752197,752197,0,1.1,681628.05,681628.05,0,7881.75
1Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,7/7/2022,12/31/2023,,,,49650,49650,0,1.02,48834.46,48834.46,0,52908,52908,0,1.1,47944.32,47944.32,0,-890.14
1Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,10/11/2023,12/31/2023,,,,49650,49650,0,1.06,46734.25,46734.25,0,52655,52655,0,1.1,47715.06,47715.06,0,980.81
2Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,6/30/2022,3/31/2024,,,,705884,705884,0,1.05,673746.3,673746.3,0,788085.53,788085.53,0,1.08,730236.21,730236.21,0,56489.91
2Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,7/7/2022,3/31/2024,,,,49650,49650,0,1.02,48834.46,48834.46,0,55431.84,55431.84,0,1.08,51362.87,51362.87,0,2528.41
2Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,10/11/2023,3/31/2024,,,,49650,49650,0,1.06,46734.25,46734.25,0,55179.07,55179.07,0,1.08,51128.66,51128.66,0,4394.41
3Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,6/30/2022,6/30/2024,,,,705884,705884,0,1.05,673746.3,673746.3,0,772948,772948,0,1.07,720093.16,720093.16,0,46346.86
3Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,7/7/2022,6/30/2024,,,,49650,49650,0,1.02,48834.46,48834.46,0,54367,54367,0,1.07,50649.34,50649.34,0,1814.87
3Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital,Follow On,Other,Active,Other,10/11/2023,6/30/2024,,,,49650,49650,0,1.06,46734.25,46734.25,0,54114,54114,0,1.07,50413.64,50413.64,0,3679.39
4Q23,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,First Investment,Other,Exited,Other,4/21/2022,6/30/2022,,,,500000,500000,0,1.08,461467.47,461467.47,0,500000,500000,0,1.05,477235.85,477235.85,0,15768.38
1Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,First Investment,Other,Exited,Other,4/21/2022,6/30/2022,,,,500000,500000,0,1.08,461467.47,461467.47,0,500000,500000,0,1.05,477235.85,477235.85,0,15768.38
2Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,First Investment,Other,Exited,Other,4/21/2022,6/30/2022,,,,500000,500000,0,1.08,461467.47,461467.47,0,500000,500000,0,1.05,477235.85,477235.85,0,15768.38
3Q24,USD,Gospel,Gospel Explorer Fund I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,First Investment,Other,Exited,Other,4/21/2022,6/30/2022,,,,500000,500000,0,1.08,461467.47,461467.47,0,500000,500000,0,1.05,477235.85,477235.85,0,15768.38
4Q23,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,6/30/2022,9/30/2023,,,,500000,500000,0,1.05,477235.85,477235.85,0,393875,393875,0,1.06,372106.75,372106.75,0,-105129.1
4Q23,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,9/2/2022,9/30/2023,,,,250000,250000,0,1,251231.03,251231.03,0,196937,196937,0,1.06,186052.91,186052.91,0,-65178.13
4Q23,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,9/29/2023,9/30/2023,,,,375000,375000,0,1.06,354274.92,354274.92,0,295406,295406,0,1.06,279079.83,279079.83,0,-75195.09
4Q23,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,11/2/2023,9/30/2023,,,,750000,750000,0,1.06,706520.72,706520.72,0,750000,750000,0,1.06,708549.83,708549.83,0,2029.12
1Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,6/30/2022,12/31/2023,,,,500000,500000,0,1.05,477235.85,477235.85,0,432660,432660,0,1.1,392069.09,392069.09,0,-85166.76
1Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,9/2/2022,12/31/2023,,,,250000,250000,0,1,251231.03,251231.03,0,216330,216330,0,1.1,196034.54,196034.54,0,-55196.49
1Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,9/29/2023,12/31/2023,,,,375000,375000,0,1.06,354274.92,354274.92,0,324495,324495,0,1.1,294051.82,294051.82,0,-60223.1
1Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,11/2/2023,12/31/2023,,,,750000,750000,0,1.06,706520.72,706520.72,0,648990,648990,0,1.1,588103.63,588103.63,0,-118417.08
1Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,3/8/2024,12/31/2023,,,,900000,900000,0,1.09,822518.74,822518.74,0,900000,900000,0,1.1,815564.6,815564.6,0,-6954.14
2Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,6/30/2022,3/31/2024,,,,500000,500000,0,1.05,477235.85,477235.85,0,471586.85,471586.85,0,1.08,436970.08,436970.08,0,-40265.77
2Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,9/2/2022,3/31/2024,,,,250000,250000,0,1,251231.03,251231.03,0,235793.42,235793.42,0,1.08,218485.04,218485.04,0,-32745.99
2Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,9/29/2023,3/31/2024,,,,375000,375000,0,1.06,354274.92,354274.92,0,353690.14,353690.14,0,1.08,327727.56,327727.56,0,-26547.36
2Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,11/2/2023,3/31/2024,,,,750000,750000,0,1.06,706520.72,706520.72,0,707380.27,707380.27,0,1.08,655455.12,655455.12,0,-51065.6
2Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,3/8/2024,3/31/2024,,,,900000,900000,0,1.09,822518.74,822518.74,0,848856.32,848856.32,0,1.08,786546.14,786546.14,0,-35972.6
3Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,6/30/2022,6/30/2024,,,,500000,500000,0,1.05,477235.85,477235.85,0,454993,454993,0,1.07,423880.19,423880.19,0,-53355.66
3Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,9/2/2022,6/30/2024,,,,250000,250000,0,1,251231.03,251231.03,0,227497,227497,0,1.07,211940.56,211940.56,0,-39290.47
3Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,9/29/2023,6/30/2024,,,,375000,375000,0,1.06,354274.92,354274.92,0,341245,341245,0,1.07,317910.38,317910.38,0,-36364.54
3Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,11/2/2023,6/30/2024,,,,750000,750000,0,1.06,706520.72,706520.72,0,682490,682490,0,1.07,635820.76,635820.76,0,-70699.96
3Q24,USD,Gospel,Gospel XYZ I,FinTech,USA,North America,"Financial Services (Fintech, Insurtech, Crypto)",Web3,Other,Other,Volt Capital II,Follow On,Other,Active,Other,3/8/2024,6/30/2024,,,,900000,900000,0,1.09,822518.74,822518.74,0,818988,818988,0,1.07,762984.91,762984.91,0,-59533.83
